Price,Close,High,Low,Open,Volume
Ticker,LII,LII,LII,LII,LII
Date,,,,,
2022-03-25,250.31692504882812,252.25033704414744,247.14261616350774,252.25033704414744,295300
2022-03-28,252.50048828125,253.32771388576143,248.47972564640497,248.47972564640497,242700
2022-03-29,258.0602722167969,260.3111298830038,254.27035829406503,256.290367796063,240200
2022-03-30,257.67425537109375,259.4792059808931,255.5990452494968,256.4484407025971,203100
2022-03-31,248.89073181152344,258.57188233352747,248.02204278551383,258.0892740461808,341200
2022-04-01,253.1087646484375,253.16667528910168,247.26918642883098,250.45441894572733,257900
2022-04-04,252.57791137695312,255.82105496520768,250.28069080528897,251.69956060213582,343400
2022-04-05,253.04119873046875,256.88277157481053,251.13972076501335,253.23422438547516,322500
2022-04-06,250.26133728027344,251.8636002327786,248.44672551584426,250.91767744219493,239100
2022-04-07,248.8231964111328,249.89457270187523,244.59554297572876,248.45640938890898,359900
2022-04-08,246.03367614746094,251.27479459181362,244.88508090180326,247.95447698283323,358400
2022-04-11,238.63047790527344,246.44873766711777,238.29266095756125,244.3252642528006,614900
2022-04-12,234.18081665039062,244.72097879897697,233.74647218187872,240.65742568347565,408900
2022-04-13,238.47604370117188,239.3157773290337,234.6537799453212,234.67308839884524,349200
2022-04-14,231.61337280273438,238.3216249660648,231.21763047740654,238.3216249660648,250100
2022-04-18,229.5478057861328,234.04570369222742,228.54397233169942,231.64232392127963,312600
2022-04-19,237.8968963623047,238.27333018354477,230.69637526326116,230.69637526326116,296500
2022-04-20,242.04734802246094,244.1708213960984,239.97212369183273,240.86978270354618,232500
2022-04-21,243.5048065185547,249.53740937294262,241.53577142721758,245.8309817139349,286500
2022-04-22,238.25404357910156,241.7674311422016,236.79657192793758,241.7674311422016,358200
2022-04-25,230.6288604736328,238.89111234617002,223.93025480529877,232.54963211261406,422900
2022-04-26,216.27606201171875,227.79108745648176,215.84170281676816,226.48803932769908,547300
2022-04-27,215.91893005371094,220.77396791429945,215.42667493635943,216.57528493821468,318900
2022-04-28,215.23361206054688,216.84552169408252,209.28787545423677,214.77995917067375,332000
2022-04-29,205.7745361328125,214.22018166282263,205.2050618546607,212.66618229617927,340000
2022-05-02,209.05625915527344,211.68164947667535,203.57383595519306,206.33435601101846,233100
2022-05-03,208.23583984375,210.9094792890693,206.672178897205,209.99252644152486,275300
2022-05-04,214.13331604003906,214.55799898724158,202.97539938487108,206.10270657960444,356100
2022-05-05,206.09304809570312,212.29938362993167,204.28808307770032,211.62373497016097,317600
2022-05-06,205.3401641845703,205.98685747432398,199.38478012743096,204.94442188354589,253100
2022-05-09,208.32269287109375,211.1893872457323,202.26113402463466,202.36730843584485,363300
2022-05-10,208.7280731201172,212.95572620426125,205.36912374358323,210.78398902728895,524400
2022-05-11,202.22251892089844,211.20869758769027,201.537223401722,208.42886914428954,294100
2022-05-12,210.24346923828125,210.919117855975,199.87703852211652,200.32102987315727,411500
2022-05-13,213.92091369628906,215.19499167529682,209.42300177432892,209.42300177432892,485500
2022-05-16,207.73391723632812,212.82061282763541,207.02931324419282,212.61791086187887,283700
2022-05-17,208.0813751220703,211.07353743934334,203.1780735279972,209.71259336578782,668700
2022-05-18,195.51426696777344,204.9637454795164,194.80001612861017,204.9637454795164,426600
2022-05-19,199.3751220703125,201.41172951720182,192.72478083477938,194.3077353388994,430900
2022-05-20,200.5237274169922,203.12980901543273,196.52773170524065,202.94641552436602,342600
2022-05-23,197.8404083251953,202.00048868717298,196.79797283719554,202.00048868717298,282100
2022-05-24,194.70347595214844,196.49877925334334,191.79817955352001,195.92930504606997,360400
2022-05-25,198.158935546875,200.71675318899491,193.03363867241674,194.3173782885859,269800
2022-05-26,201.22833251953125,205.26294516261316,198.2554639214801,199.7032886766848,210800
2022-05-27,204.1529541015625,205.06992163754202,201.33452344748733,201.97156992678796,297900
2022-05-31,201.6337127685547,202.15493790508245,197.9369466843857,202.02945505220828,589700
2022-06-01,199.59710693359375,203.44832594293302,198.06241628423118,202.54102010654475,407600
2022-06-02,206.4115753173828,206.9810495753192,200.21487179923585,201.7688711107147,248200
2022-06-03,203.4193878173828,205.40773155296736,202.24182244869056,203.81513013742634,172300
2022-06-06,204.2398223876953,206.0254641204322,202.98503796077716,204.97338164390752,148500
2022-06-07,206.27642822265625,206.4405132630979,200.28242717482362,202.106685801897,151700
2022-06-08,202.65689086914062,205.45601321534025,202.29010383540415,205.45601321534025,177200
2022-06-09,199.08554077148438,203.21666602199616,198.91180887898386,201.33449687973587,506400
2022-06-10,194.3946075439453,197.6184420186499,192.85991676208053,195.94860678068645,276800
2022-06-13,190.59165954589844,192.9467754711177,188.62260960745758,189.89670247680579,307400
2022-06-14,188.69020080566406,193.3328903534811,186.2385423631757,191.38314867314602,330000
2022-06-15,190.50477600097656,193.30391268939835,188.37165578245626,190.6785226296541,323100
2022-06-16,179.79087829589844,186.2771342357033,178.34305357233546,185.76557067828716,442900
2022-06-17,179.96463012695312,183.7579389814299,176.48985924234174,181.52829101666276,509800
2022-06-21,180.38931274414062,184.07644687728768,178.58436258561954,181.30626548191205,277500
2022-06-22,181.7406005859375,182.33904480558468,177.8604410249174,177.8604410249174,307900
2022-06-23,191.26731872558594,191.63409100650713,180.71749397457648,180.71749397457648,441900
2022-06-24,196.5566864013672,198.66086601849605,192.75373105557438,192.75373105557438,440000
2022-06-27,196.24783325195312,197.56051360255404,194.81930217388356,197.38678169545764,267800
2022-06-28,195.417724609375,199.21101810421357,194.92545480486072,196.62424514509217,351800
2022-06-29,196.5723876953125,197.77556082800766,192.04110427956456,194.3407025195229,288700
2022-06-30,200.4535675048828,202.93752438818032,194.5444648684453,195.83496110034847,459600
2022-07-01,205.6737823486328,206.17834075283423,199.71616150221678,199.71616150221678,474000
2022-07-05,210.4185333251953,210.81635850732295,201.98665301916074,203.16071848687716,560100
2022-07-06,210.4476318359375,213.67872133442472,208.38089531213137,211.62169725230305,468200
2022-07-07,211.6702117919922,211.83517525411858,206.95456940242389,209.24447012669063,362500
2022-07-08,208.1189422607422,214.9692345197201,206.5858717146667,214.90130664478994,448800
2022-07-11,209.56466674804688,211.437346985246,205.24684960786766,206.8963509551151,319200
2022-07-12,209.8072509765625,213.81458107924868,209.33181506983883,209.33181506983883,357700
2022-07-13,209.43850708007812,212.0777147650983,204.81988622851793,207.36207314611147,343200
2022-07-14,206.89633178710938,208.1577202789256,203.47118610740532,207.56583878383378,234500
2022-07-15,209.79751586914062,211.85453976484698,204.5385104790734,209.50642395046236,329800
2022-07-18,205.92604064941406,213.50405462999913,205.489410146086,209.6713860699289,232000
2022-07-19,213.30030822753906,213.9601028239476,207.1195234821146,208.4488251167063,242100
2022-07-20,214.39674377441406,216.29851682395324,212.7084223562895,213.73693438591494,245600
2022-07-21,218.69515991210938,219.32584680823825,212.00011899338824,213.87278440889986,215700
2022-07-22,220.89773559570312,223.9541640753689,218.34585070651028,219.45198827878045,343300
2022-07-25,217.68606567382812,221.50902214922715,215.6581343641942,221.1014993210542,327900
2022-07-26,217.763671875,218.20031721559522,211.7575479979066,216.46347790645294,270900
2022-07-27,220.31553649902344,222.31434506146581,216.15297073414158,218.77276850827042,454200
2022-07-28,227.60247802734375,230.7074241515649,213.95039791111301,226.92325857048672,554200
2022-07-29,232.41514587402344,233.56980120913542,224.49752198087108,228.37870842195935,328000
2022-08-01,237.1113739013672,239.4303821684468,229.96029274246845,231.82326042599448,305000
2022-08-02,232.20166015625,236.22839963788067,231.44483004751942,236.05373856364665,245800
