Price,Close,High,Low,Open,Volume
Ticker,WRB,WRB,WRB,WRB,WRB
Date,,,,,
2022-03-25,41.17540740966797,41.26277646567111,40.769768169641274,40.88833969473975,1888050
2022-03-28,41.35014724731445,41.40007191844057,40.98195235139761,41.18789295887813,1460100
2022-03-29,41.65593338012695,41.81194930218567,41.23157192899203,41.56856432093832,2920800
2022-03-30,41.86186981201172,41.89307227914641,41.499913337283665,41.724576099904304,1993950
2022-03-31,41.55608367919922,42.14269939871085,41.41878995467428,41.811948932096264,3912900
2022-04-01,42.005401611328125,42.17389778951253,41.61848459367852,41.762020226669236,1597800
2022-04-04,41.16292190551758,41.911795417183754,40.91330216282025,41.911795417183754,1959150
2022-04-05,41.44999313354492,41.824429921218005,41.13172293529095,41.13172293529095,2113350
2022-04-06,41.6871337890625,42.01164589104826,41.38134745336318,41.437510468647936,1632000
2022-04-07,41.98044967651367,42.14270396623201,41.418794443736495,41.71834247285998,1601550
2022-04-08,42.2487907409668,42.53585848867959,42.011651234581024,42.323679532063224,1867500
2022-04-11,42.0990104675293,42.729312462521115,42.01788333650506,42.27999049546056,1553550
2022-04-12,42.76052474975586,43.022628398005374,42.09902013484341,42.22383360646827,2442300
2022-04-13,42.64194107055664,42.985171770816045,42.14269446787384,42.57953613794463,2047050
2022-04-14,42.57329559326172,42.83539917542399,42.36111667298243,42.63570052789207,8181900
2022-04-18,43.32841491699219,43.340895191892265,42.19262777052052,42.248790793017925,2683350
2022-04-19,43.184879302978516,43.48443089715454,42.83540660914961,43.347137160426804,2558700
2022-04-20,44.339385986328125,44.47667613286213,43.33464722283222,43.45321874507483,1977000
2022-04-21,43.384578704833984,44.63893730897609,43.2722455253152,44.4579572656049,2769900
2022-04-22,42.41728591918945,43.29096941597976,42.379845095445255,43.29096941597976,1953150
2022-04-25,42.37360763549805,42.43601258587156,41.524888169377384,42.22383361206499,3835800
2022-04-26,41.992919921875,43.397052312106794,41.76825716824485,42.62321830291701,3240600
2022-04-27,42.52962112426758,43.10375306213102,41.87435847053437,42.180148423122034,3316650
2022-04-28,42.904048919677734,42.99141797657699,42.25502827151447,42.79171931560368,2499150
2022-04-29,41.493675231933594,42.79795836288528,41.3439012462647,42.75427205192342,4204350
2022-05-02,41.306461334228516,42.01164859893811,40.62623818861628,41.824430203836485,3258000
2022-05-03,41.974205017089844,42.27375302668508,41.21285471875876,41.599768219648816,2349750
2022-05-04,43.066307067871094,43.203597220101756,41.98668304973134,42.086532380932056,2392350
2022-05-05,42.473445892333984,43.07254182960979,41.94299681089938,42.729311121297236,1685100
2022-05-06,42.92277145385742,43.091267646743596,41.992925002732356,42.33615573990071,1905900
2022-05-09,41.955474853515625,42.8041940528785,41.86186745737675,42.6918644633332,2795250
2022-05-10,41.406307220458984,42.567054745811525,41.05683457845763,42.173899362645095,3391500
2022-05-11,41.59975814819336,42.373592104413305,41.36261870951326,41.46870637208531,2345250
2022-05-12,41.406307220458984,41.843148915684075,40.87585812092577,41.55608120988814,2843100
2022-05-13,42.017887115478516,42.06157343134691,41.400068908843686,41.687136639673845,2703750
2022-05-16,42.20510482788086,42.64194655412762,41.93051737564787,42.11773576845274,2511750
