Price,Close,High,Low,Open,Volume
Ticker,PGR,PGR,PGR,PGR,PGR
Date,,,,,
2022-03-25,113.119384765625,113.18725416252711,110.66638133832211,110.72455299360692,1965300
2022-03-28,113.32299041748047,113.6526470501977,112.411602450529,113.4393411226529,1836000
2022-03-29,112.65401458740234,113.74962285313475,111.37418618778523,113.50723105474354,1628700
2022-03-30,113.60417175292969,113.62356723675626,112.00438460888392,112.85760836422017,1650300
2022-03-31,110.52095031738281,114.00170001071743,110.49186448828915,113.45873741119973,3354100
2022-04-01,111.68444061279297,111.82017941987365,109.96830264194251,110.6663921624776,1735100
2022-04-04,110.62759399414062,112.53764218105043,110.45307163703188,111.50020577968434,2307000
2022-04-05,110.75365447998047,112.38252752434431,110.34643067098199,110.74395673763978,1946600
2022-04-06,113.41258239746094,113.49021009296783,110.71481822802863,110.86038218810121,2850300
2022-04-07,115.99390411376953,116.53733508322352,112.19957876000319,113.53875110773984,5093500
2022-04-08,115.00406646728516,116.61495407711168,114.48004064615392,116.0618169443105,3216000
2022-04-11,114.92644500732422,115.56691615115093,114.08217985023876,115.08170782255525,2851900
2022-04-12,111.88903045654297,114.4024057510995,111.57849745868869,113.90749124075055,2417300
2022-04-13,110.54016876220703,112.1898741744845,110.01614286092445,111.60762564095667,2208500
2022-04-14,108.79341125488281,109.92879695882128,107.59009668157258,108.958380308544,3918300
2022-04-18,106.39647674560547,107.49304485181831,105.67837052577102,106.34795295352981,2221600
2022-04-19,107.86180877685547,108.15292932059515,105.6686651429652,106.31884250137753,2639100
2022-04-20,109.6958999633789,109.82205146365276,108.08500475652492,108.33731516076418,2147600
2022-04-21,109.67648315429688,112.77211454182905,109.56974413747383,110.22962033164768,2825000
2022-04-22,105.13494873046875,109.3756726574016,105.02820969775212,109.23981490264332,2263700
2022-04-25,107.28926086425781,107.60950013089624,103.84428625004438,104.98937817621608,2662100
2022-04-26,105.20287322998047,107.71624881523057,105.20287322998047,106.27033007083453,2502400
2022-04-27,103.78605651855469,106.06654154181705,103.54345235894732,105.61044453716458,3365400
2022-04-28,107.15338134765625,107.34746907754368,103.20378673964802,104.50414861697924,2696400
2022-04-29,104.18392944335938,106.46440703117553,104.04807170816633,106.41589064214446,2771100
2022-05-02,107.0660629272461,107.21162689481972,104.13540071289232,104.96026072791256,4227700
2022-05-03,108.90985870361328,109.9093866209506,107.09517698915323,107.27955851305896,3121800
2022-05-04,112.41305541992188,112.48099168948328,108.57020657134973,109.2592014690888,2960100
2022-05-05,109.08453369140625,112.23838764521207,108.259673657458,111.57850406026813,2202900
2022-05-06,106.22180938720703,109.60856154276843,105.1058287193958,108.68666865405449,3653200
2022-05-09,105.5328140258789,106.92051017542434,104.66914377235327,106.26062653640221,2743700
2022-05-10,105.06700134277344,107.65801927476993,104.33918889749498,106.9107943515504,3449600
2022-05-11,104.67884826660156,106.88169083742714,104.20333877033109,104.58180067719675,2404400
2022-05-12,105.58132934570312,105.80452101827922,103.78605270757726,104.81469934105118,3275900
2022-05-13,104.63032531738281,106.47411847559941,103.9316241286951,106.3188482542503,2253000
2022-05-16,106.50322723388672,107.59979538199097,105.1155311295891,105.28050018304265,4149900
2022-05-17,107.900634765625,108.0753100670012,104.14511948788262,106.69731273228147,2947200
2022-05-18,108.58963775634766,110.04526290749523,106.52264530335498,107.80359514021715,3544900
2022-05-19,107.15338134765625,108.06557516890248,105.41633503453559,107.51243809518058,3130400
2022-05-20,107.70654296875,108.06559979810689,105.39695398438579,107.49305011906166,3812900
2022-05-23,109.59884643554688,110.43340525253731,108.05588028648198,109.13304323855823,2087600
2022-05-24,111.33589935302734,111.65613120300661,108.25967311589851,109.5988527571777,2698800
2022-05-25,112.19956970214844,113.3058440313371,110.43341179031293,111.10299420828012,4408200
2022-05-26,113.3543701171875,114.10159510748484,112.04430907882133,112.89827309261229,3339700
2022-05-27,116.77993774414062,116.81875529912772,113.1505814953013,113.55815471712833,3107900
2022-05-31,115.84834289550781,116.91580718767658,114.67413957781402,115.84834289550781,8747200
2022-06-01,114.96524810791016,115.8289182319292,113.72311612746437,115.52809147520297,2979400
2022-06-02,115.84834289550781,116.20739973957294,114.44124164301896,115.84834289550781,2131500
2022-06-03,115.5863265991211,116.22679773169259,114.73236262112864,114.99437185634166,1575400
2022-06-06,116.5179214477539,116.98372467570425,116.12005448968628,116.71200180724672,1992300
2022-06-07,117.60480499267578,117.76977405864797,115.40195488608896,115.77071797907624,3117500
2022-06-08,116.0909423828125,117.36219324205791,115.26608970246312,117.28455813236368,2159700
2022-06-09,112.1219482421875,116.36267195594887,112.054019368223,115.91627375139127,2344600
2022-06-10,110.20050048828125,111.42322740809522,109.47268807948329,110.43340578975389,2020300
2022-06-13,110.18110656738281,111.53969134872456,108.14323309721593,108.41494857274598,2852700
