Price,Close,High,Low,Open,Volume
Ticker,AWK,AWK,AWK,AWK,AWK
Date,,,,,
2022-03-25,149.990478515625,150.06568699379798,148.3735320962819,149.0691997609692,507100
2022-03-28,151.74842834472656,151.74842834472656,149.90587087817332,150.87415670228603,512700
2022-03-29,154.58749389648438,154.68149373757765,152.94234605956893,153.7414092593403,678500
2022-03-30,155.91297912597656,156.13859016622695,153.25253896816125,154.55925550628493,715200
2022-03-31,155.61216735839844,157.43593336343733,155.6027716785707,155.84718845503645,986900
2022-04-01,158.72386169433594,158.84607726817322,154.49348149345565,155.80019835950108,590500
2022-04-04,156.2890167236328,158.43240780542163,154.75667470625245,158.2349981330335,607500
2022-04-05,157.5957489013672,158.54522898530058,156.4676504855588,156.58986604832583,871300
2022-04-06,158.86488342285156,159.2879185752235,157.10691566900675,157.50174943419063,897000
2022-04-07,160.88604736328125,161.47830513923518,157.55815482191366,159.70154615592327,822100
2022-04-08,159.692138671875,163.4524764186727,159.43832620204225,160.80144576634638,773100
2022-04-11,159.08111572265625,160.5758467804624,157.93421137345152,159.8143805564688,873600
2022-04-12,158.4512176513672,160.86722693495432,158.1785851610666,158.87425273352306,777000
2022-04-13,157.13511657714844,158.82727152602837,156.44885891674608,158.4512434682999,825600
2022-04-14,156.2044219970703,158.57342427586207,156.11981784665969,157.76496549031737,581900
2022-04-18,152.7073211669922,157.12571523663024,151.82363948415448,156.14803371502177,635000
2022-04-19,154.53109741210938,154.7097157653721,152.41590724999008,153.13036631848968,582300
2022-04-20,157.5205535888672,158.99649311174187,155.63098894312492,156.09162115902657,783800
2022-04-21,155.4053497314453,159.02468040606453,155.28313416929754,157.89658199597204,942600
2022-04-22,154.3618621826172,156.53345494393878,153.33717358568583,155.574579143193,993100
2022-04-25,151.1750030517578,154.95414718075344,148.74958304924138,154.92594579016452,820300
2022-04-26,148.7777557373047,151.85183581941362,148.44873479572507,150.864744305575,726300
2022-04-27,146.87881469726562,149.51103995161034,146.6719949494883,147.96930186925766,921000
2022-04-28,151.0527801513672,151.6638437218393,146.43697586558386,147.0104280207228,786500
2022-04-29,144.84820556640625,150.31009361616282,144.51917028973799,149.642627382897,1358600
2022-05-02,139.9127655029297,145.64727183987821,138.71885427687025,145.5626676850405,1349300
2022-05-03,140.65545654296875,143.8893499375378,140.03501159435493,140.13842147654938,1111900
2022-05-04,143.3628692626953,143.61669606409328,140.02556681422763,141.00326261132741,852500
2022-05-05,139.47096252441406,143.2406968954383,138.29585668430695,142.469834923496,693300
2022-05-06,140.0819854736328,140.67424329589863,137.85398981013918,138.03260815936545,1110000
2022-05-09,137.6600341796875,139.69014836743358,136.85744295857515,139.06694971959237,953900
2022-05-10,135.54493713378906,139.8600835917605,134.6762426627208,137.86774716541268,1065600
2022-05-11,136.00762939453125,138.0660695851885,135.15782349314364,135.62994108455575,1004000
2022-05-12,137.68838500976562,138.07551049523067,135.7243740472747,136.19649165149215,1255200
2022-05-13,138.31153869628906,139.66180223770954,137.01794135746158,138.83087082760463,710800
2022-05-16,137.82998657226562,139.81288587094826,137.57503908349034,138.17934891800303,780800
2022-05-17,138.2454833984375,138.5476311797536,135.8943324903229,138.5476311797536,664300
2022-05-18,136.23422241210938,139.35020074256056,135.8942972413714,138.28321059954473,676800
2022-05-19,136.96127319335938,137.35785011681594,134.42127904295057,136.03592703862742,940300
2022-05-20,137.45230102539062,138.48151375613278,135.24278009246004,137.69779694776815,2038000
2022-05-23,140.08673095703125,140.33222691537307,137.99052771862804,139.06695524041197,972500
2022-05-24,140.19056701660156,140.78543965766406,136.09259070854978,140.14335238656955,1315500
2022-05-25,138.6986846923828,140.351096015279,138.15102663927692,139.60515667184023,677200
2022-05-26,140.5210723876953,141.0970419584776,139.56738572997014,140.09615507276857,829700
2022-05-27,143.297119140625,143.60871846464275,140.11505134087167,140.55884300769532,843700
2022-05-31,142.8155517578125,143.37264698115754,139.10471491552582,142.19235316497728,1555900
2022-06-01,143.4481964111328,145.12893375698377,142.86277525252174,143.28767817112282,1237900
2022-06-02,146.41310119628906,146.62083408354093,141.80522901780785,144.22248312329452,812900
2022-06-03,146.49806213378906,147.73502215097767,145.10059829505104,145.45941222430295,768700
2022-06-06,146.45083618164062,148.49982414971697,146.2808664105269,147.4517228528052,606300
2022-06-07,148.10325622558594,148.4431813805845,145.00616677243528,146.0259278295492,827900
2022-06-08,145.03451538085938,147.66892493874326,144.38299086442464,147.1684814943858,532000
2022-06-09,142.16404724121094,146.2148242559231,142.04129205655738,144.571849846111,704600
