Price,Close,High,Low,Open,Volume
Ticker,MTCH,MTCH,MTCH,MTCH,MTCH
Date,,,,,
2022-03-25,106.10948181152344,106.50715016858128,103.89244355424121,105.6620935322768,2417500
2022-03-28,107.18319702148438,109.02244730600734,103.85764342724677,106.57674291627022,1509400
2022-03-29,110.51372528076172,110.90145723458824,106.8919001501943,108.8037240561742,1714100
2022-03-30,110.07627868652344,110.48389101546053,108.37622148185538,109.17156575650426,2420300
2022-03-31,108.1077880859375,111.19970728343681,108.01831498297332,109.76808454074701,2422000
2022-04-01,108.38616180419922,111.98511810124694,107.4715124419786,108.99261591252844,1894800
2022-04-04,112.68104553222656,113.40084286105467,108.70927703702736,109.499653142263,1781300
2022-04-05,107.33232116699219,113.69014497448408,106.86008432732432,112.79040026033447,1752100
2022-04-06,103.79302215576172,106.03988468803564,101.99354029912264,105.13517176770365,1612200
2022-04-07,101.80464935302734,104.08133623534594,99.65720392191838,102.87837206858183,1712100
2022-04-08,99.89582061767578,102.43596635450746,99.39872757786559,101.01924815703323,1582300
2022-04-11,95.93894958496094,100.16424011072345,94.81552212872455,99.24959080555558,3789900
2022-04-12,93.58273315429688,99.0109882510148,91.70372206639597,97.93727304724132,3753600
2022-04-13,95.76000213623047,95.98866827017031,92.79732430473055,94.02017651051041,2925300
2022-04-14,91.56452941894531,96.71441322124187,91.48499271824456,96.33662527046916,1918600
2022-04-18,89.94401550292969,91.16686012870156,88.85041233641502,90.76919176636008,2023000
2022-04-19,93.364013671875,94.57691425644279,87.16028738652072,89.09895469508298,3579600
2022-04-20,84.1280288696289,93.35407448384207,83.92918710248941,93.21488903936334,5157400
2022-04-21,77.20848846435547,85.480115687761,76.2341828461373,85.22162520373786,5834100
2022-04-22,76.8505859375,80.81738621711641,76.18447550863671,77.765235297831,5422200
2022-04-25,82.0004653930664,82.45779004718781,75.81662720096695,76.60203505860066,5917100
2022-04-26,78.9980239868164,82.3782581321888,78.66994076424253,80.84721067854844,3845900
2022-04-27,76.64179992675781,80.8869786617774,76.39325341110217,77.57633725283512,3252500
2022-04-28,81.12557983398438,82.09988549644959,77.59622392182038,78.22255840016672,2792100
2022-04-29,78.68982696533203,83.47185941375413,78.53075355734113,80.91680158194156,2346900
2022-05-02,80.22087097167969,80.45947348847741,77.2383129640777,78.18775483186936,2750300
